,id.row,row.order,disease,multi.disease.flag,geocode.flag,country..source.,region..source.,affected.locations,years,date,cases..total.,cases..human.,cases..animal.,deaths..total.,deaths..human.,deaths..animal.,population,source,notes,setting,clinical,pathogen,lon,lat
4596,4596,16254,salmonellosis,0,0,finland,Rauma,,1998,,50,,,,,,,,,school,,Copenhagen,21.5059263,61.1308854
4597,4597,16255,salmonellosis,0,0,finland,Ostrobothnia,,1999,,70+,70+,,,,,,poultry - turkey,An outbreak (70 cases or more) of S. agona infection was associated with turkey escalope at a spa in southern Ostrobothnia.,spa,,Agona,21.9061062,63.1181757
4598,4598,16256,salmonellosis,0,0,finland,multiple locations (?),,1999,,60,,,,,,,sprouts,,,,Typhimurium FT 193,25.7481511,61.92411
4599,4599,16257,salmonellosis,0,0,finland,Laitila,,1999,,60,60,,,,,,milk,An outbreak (60 cases approximate) of S. typhimurium FT1 infection was associated with unpasteurized milk served at a family reunion in Laitila.,family reunion,,Typhimurium GT 1,21.6981089,60.8742163
4600,4600,16262,salmonellosis,0,0,finland,,,2005,,6,6,,,,,a family,reptile - turtle,An outbreak (6 cases) of Salmonella enterica serovar. Braenderup among members of a family was associated with a pet turtle.,,,Braenderup,25.7481511,61.92411
4601,4601,16264,salmonellosis,0,0,finland,,,2007,,25,,,,,,,,An outbreak (25 cases) of Salmonella Newport infection was reported - source unknown.,,,Newport,25.7481511,61.92411
4602,4602,16270,salmonellosis,0,0,finland,multiple locations (?),,2008,,107,107,,,,,,vegetable - lettuce,An outbreak (107 cases) of Salmonella enterica serotypes Newport (77 cases) and Reading (30 cases) was associated with contaminated iceberg lettuce.,,,,25.7481511,61.92411
4603,4603,16271,salmonellosis,0,1,finland / france / ireland / sweden / uk,,,2008,,137,137,,,,,,sandwich,"An outbreak (141 cases) of Salmonella serotype Agona infection in England (80 cases), Wales (10), Northern Ireland (1), Scotland (31), Ireland (11), Sweden (2), France (1), and Finland (1) was ascribed to contaminated commercial sandwiches.",,,Agona,NA,NA
4604,4604,,salmonellosis,0,0,finland,,,2008,,1,1,,,,,,sandwich,"""",,,Agona,25.7481511,61.92411
4605,4605,,salmonellosis,0,0,france,,,2008,,1,1,,,,,,sandwich,"""",,,Agona,2.213749,46.227638
4606,4606,,salmonellosis,0,0,ireland,,,2008,,11,11,,,,,,sandwich,"""",,,Agona,-7.6920536,53.1423672
4607,4607,,salmonellosis,0,0,sweden,,,2008,,2,2,,,,,,sandwich,"""",,,Agona,18.643501,60.128161
4608,4608,,salmonellosis,0,0,uk,multiple locations,,2008,,122,122,,,,,,sandwich,"""",,,Agona,-3.435973,55.378051
4609,4609,,salmonellosis,0,0,uk,England,,2008,,80,80,,,,,,sandwich,"""",,,Agona,-1.1743197,52.3555177
4610,4610,,salmonellosis,0,0,uk,Northern Ireland,,2008,,1,1,,,,,,sandwich,"""",,,Agona,-6.4923145,54.7877149
4611,4611,,salmonellosis,0,0,uk,Scotland,,2008,,31,31,,,,,,sandwich,"""",,,Agona,-4.2026458,56.4906712
4612,4612,,salmonellosis,0,0,uk,Wales,,2008,,10,10,,,,,,sandwich,"""",,,Agona,-3.7837117,52.1306607
4613,4613,16272,salmonellosis,0,0,finland,multiple locations (?),,2009,,42,42,,,,,,sprouts,An outbreak (42 cases) of Salmonella enterica serotype Bovismorbificans infection was related to ingestion of contaminated sprouts.,,,Bovismorbificans,25.7481511,61.92411
4614,4614,16275,salmonellosis,0,0,finland,Helsinki,,2012,,30,30,,,,,,,An outbreak (30 cases) of Salmonella enterica serotype Agona infection was associated with a restaurant in Helsinki.,restaurant,,Agona,24.9383791,60.1698557
4615,4615,16277,salmonellosis,0,0,france,Maine-et-Loire (Segre),,1969,,200,,,,,,,,"Outbreak in Segre, Maine-et-Loire.",,,Typhimurium,-0.868363,47.689224
4616,4616,16278,salmonellosis,0,0,france,,Sweden?,1976,,290,290,,,,,,,Outbreak associated with a commercial airline flight from France to Sweden.,airplane,,Brandenberg,2.213749,46.227638
4617,4617,16279,salmonellosis,0,0,france,,UK,1984,,219,219,,,,,,pate,Outbreak in England and Wales associated with ingestion of imported French pate.,,,Goldcoast,2.213749,46.227638
4618,4618,,salmonellosis,0,0,france,,UK (England),1984,,,y,,,,,,pate,"""",,,Goldcoast,2.213749,46.227638
4619,4619,,salmonellosis,0,0,france,,UK (Wales),1984,,,y,,,,,,pate,"""",,,Goldcoast,2.213749,46.227638
4620,4620,16280,salmonellosis,0,0,france,multiple locations (?),,1993,,273,273,,,,,,cheese,Outbreak caused by contaminated goat cheese.,,,Paratyphi B,2.213749,46.227638
4621,4621,16281,salmonellosis,0,0,france,,,1995,,25,25,,,,,,cheese,Outbreak ascribed to Swiss cheese.,,,Dublin,2.213749,46.227638
4622,4622,16283,salmonellosis,0,0,france,Jura,,1997,,40,,,,,,,cheese,,,,Typhimurium,5.6729159,46.762475
4623,4623,16284,salmonellosis,0,0,france,multiple locations,,1998 - 2000,,69,69,,,,,,meat - beef,Outbreaks related to consumption of minced beef: a community outbreak of Salmonella coen infection (26 cases) in southwestern France during 1998; a nosocomial outbreak of S. paratyphi B (8 cases) in 1999; and a nosocomial and community outbreak of S. typhimurium infection (35 cases) in Alpes de Haute Provence in 2000.,,,multiple,2.213749,46.227638
4624,4624,,salmonellosis,0,0,france,southwestern France,,1998,,26,26,,,,,,meat - beef,"""",,,Coen,2.485932,48.875661
4625,4625,,salmonellosis,0,0,france,,,1999,,8,8,,,,,,meat - beef,"""",,,Paratyphi B,2.213749,46.227638
4626,4626,,salmonellosis,0,0,france,Alpes de Haute Provence,,2000,,35,35,,,,,,meat - beef,"""",,,Typhimurium,6.2375947,44.0778716
4627,4627,16285,salmonellosis,0,0,france,Aveyron,,2001,,47,47,,,,,,cheese,"2 outbreaks, ascribed to contaminated Cantal cheese.",,,entertidis PT 8,2.6189273,44.2179747
4628,4628,16286,salmonellosis,0,0,france,Northern Region,,2003,,14,,,,,,,meat - horse,Outbreak caused by contamination of imported horsemeat.,,,Newport,2.7812246,50.2871336
4629,4629,16287,salmonellosis,0,0,france,multiple locations,,2005,,141,,,,,,,infant formula,,,,Agona,2.213749,46.227638
4630,4630,16288,salmonellosis,0,0,france,Southwest Region,,2005,,38,38,,,,,,milk,Outbreak affected 3 hospitals.,hospital,,,2.213749,46.227638
4631,4631,16289,salmonellosis,0,0,france,,"Austria, Germany, Sweden, Switzerland, UK",2005,,48,48,,,,,,cheese,"Outbreak of Salmonella stoubridge infection in Sweden (6 cases), Switzerland (3), Germany (2), Austria (5), United Kingdom (3), and France (27) caused by unpasteurized French soft cheese.",,,Stourbridge,2.213749,46.227638
4632,4632,,salmonellosis,0,0,france,,,2005,,18,18,,,,,,cheese,"""",,,Stourbridge,2.213749,46.227638
4633,4633,,salmonellosis,0,0,france,,Austria,2005,,5,5,,,,,,cheese,France (18),,,Stourbridge,2.213749,46.227638
4634,4634,,salmonellosis,0,0,france,,Germany,2005,,2,2,,,,,,cheese,Outbreak (37 cases) ... France (18),,,Stourbridge,2.213749,46.227638
4635,4635,,salmonellosis,0,0,france,,Sweden,2005,,6,6,,,,,,cheese,France (18),,,Stourbridge,2.213749,46.227638
4636,4636,,salmonellosis,0,0,france,,Switzerland,2005,,3,3,,,,,,cheese,Outbreak (37 cases) ... France (18),,,Stourbridge,2.213749,46.227638
4637,4637,,salmonellosis,0,0,france,,UK,2005,,3,3,,,,,,cheese,Outbreak (37 cases) ... France (18),,,Stourbridge,2.213749,46.227638
4638,4638,16290,salmonellosis,0,0,france,multiple locations (?),,2006,,69,,,,,,,meat - pork,74% of cases from southeastern France.,,,Manhattan,2.213749,46.227638
4639,4639,,salmonellosis,0,0,france,southeastern France,,2006,,~51,,,,,,,meat - pork,"""",,,Manhattan,3.0275526,42.7766819
4640,4640,16291,salmonellosis,0,0,france,,,2006,,25,25,,,,,,cheese,Outbreak related to cheese made from raw milk.,,,Montevideo,2.213749,46.227638
4641,4641,16293,salmonellosis,0,0,france,nationwide,,2008,,25,25,,,,,,cheese,Outbreak related to contaminated goat cheese.,,,Muenster,2.213749,46.227638
4642,4642,16294,salmonellosis,0,0,france,,,2008,,112,,,,,,,,,,,Typhimurium,2.213749,46.227638
4643,4643,16295,salmonellosis,0,0,france,multiple locations (?),,2008,,8,,,,,,,infant formula,,,,Give,2.213749,46.227638
4644,4644,16297,salmonellosis,0,0,france,Northwest Region,,2008,,9,9,,,,,,meat,Outbreak ascribed to contaminated minced meat.,,,Puttern,2.213749,46.227638
4645,4645,16298,salmonellosis,0,0,france,Southern Region,,2009,,8,,,,,,,tiramisu,,,,Typhimurium,2.213749,46.227638
4646,4646,16300,salmonellosis,0,0,france,multiple locations (?),,2011,,337,337,,,,,,meat - sausage,Outbreak associated with ingestion of dried pork sausage.,,,"enterica serotype 4,[5],12:i:-",2.213749,46.227638
4647,4647,16301,salmonellosis,0,0,france,,,2012,,48,,,,,,,cheese,,,,Dublin,2.213749,46.227638
4648,4648,16305,salmonellosis,0,0,frenchpolynesia,,,2011 - 2012,,62,,,,,,,eggs,,,,Enteritidis,-149.406843,-17.679742
4649,4649,16306,salmonellosis,0,0,georgia,multiple locations (?),,1998,,91,,,,,,,fish - salmon,,,,Typhimurium,43.356892,42.315407
4650,4650,16307,salmonellosis,0,0,georgia,Tianeti,,2002,,52,,,,,,,meat - beef,,party,,,44.9672863,42.1119268
4651,4651,16308,salmonellosis,0,0,georgia,Adigeni,,2002,,177,,,,,,,meat - beef,,funeral,,,42.7085996,41.6764745
4652,4652,16309,salmonellosis,0,0,georgia,Abasha,,2002,,118,,,,,,,poultry - chicken,,wedding,,,42.2029858,42.2046024
4653,4653,16310,salmonellosis,0,0,germany,Northern Region,,1953*,,,,,,,,,,,,,Bareilly,6.96777,50.91214
4654,4654,16311,salmonellosis,0,0,germany,Saar Region,,1961*,,,,,,,,,,,,,Typhimurium,7.0229607,49.3964234
4655,4655,16312,salmonellosis,0,0,germany,Lingen County,,1965,,,,,,,,,,,,,Typhimurium,7.3292862,52.5403079
4656,4656,16313,salmonellosis,0,0,germany,Bavaria,,1967,,,,,,,,,,,,,,11.4978895,48.7904472
4657,4657,16315,salmonellosis,0,0,germany,,UK,1988,,101,101,,,,,,meat - salami,Outbreak in the United Kingdom caused by salami sticks imported from Germany.,,,Typhimurium DT 124,10.451526,51.165691
4658,4658,16316,salmonellosis,0,0,germany,Lubeck,,1990,,,,,,,,,,,,,,10.6865593,53.8654673
4659,4659,16317,salmonellosis,0,0,germany,Leipzig,,1991,,12,12,,,,,,fish,Outbreak associated with consumption of smoked fish.,,,Paratyphi B,12.3730747,51.3396955
4660,4660,16318,salmonellosis,0,0,germany,Southwest Region,,1991,,600,600,,,,,employees,,Outbreak at pharmaceutical company caused by contamination of cold fruit soup.,company,,Enteritidis,10.451526,51.165691
4661,4661,16319,salmonellosis,0,0,germany,Heidelberg,USA,1993,,55,55,,,,,children,,Outbreak at a US Army child care center in Germany.,child-care center,,,8.6724335,49.3987524
4662,4662,16320,salmonellosis,0,0,germany,multiple locations (?),,1993,,1000,1000,,,,,,paprika,Outbreak caused by contaminated paprika and paprika-powdered potato chips.,,,,10.451526,51.165691
4663,4663,16321,salmonellosis,0,0,germany,Tubingen,,1996,,4,,,,,,,,,hospital,,"enterica subspecies II 4,12,27:b:",9.0576448,48.5216364
4664,4664,16322,salmonellosis,0,0,germany,,,1998,,531,531,,,,,employees,,Outbreak related to contamination in a kitchen.,company,,Enteritidis,10.451526,51.165691
4665,4665,16323,salmonellosis,0,0,germany,,,1998,,103,103,,,,,,,Outbreak related to contamination in a kitchen.,,,Enteritidis,10.451526,51.165691
4666,4666,16325,salmonellosis,0,0,germany,,,1998,,199,,,,,,,,,travel,,Livingstone,10.451526,51.165691
4667,4667,16326,salmonellosis,0,0,germany,,,1999*,,,y,,,,,,potato,Outbreak associated with consumption of potato salad.,outdoor event,,Infantis,10.451526,51.165691
4668,4668,16328,salmonellosis,0,0,germany,,,2000*,,102,,,,,,,,,nursery,,Enteritidis,10.451526,51.165691
4669,4669,16329,salmonellosis,0,1,germany / iceland / netherlands / uk,,,2000,,,y,,,,,,vegetable - lettuce,"Outbreak (396 cases) in Germany, Iceland, the Netherlands, England, Wales, and Scotland.",,,Typhimurium DT 204B,NA,NA
4670,4670,,salmonellosis,0,0,germany,,,2000,,396,396,,,,,,vegetable - lettuce,"""",,,Typhimurium DT 204B,10.451526,51.165691
4671,4671,,salmonellosis,0,0,iceland,,,2000,,396,396,,,,,,vegetable - lettuce,"""",,,Typhimurium DT 204B,-19.020835,64.963051
4672,4672,,salmonellosis,0,0,netherlands,,,2000,,396,396,,,,,,vegetable - lettuce,"""",,,Typhimurium DT 204B,5.291266,52.132633
4673,4673,,salmonellosis,0,0,uk,multiple locations,,2000,,1361+,1361+,,0,0,,,vegetable - lettuce,"""",,,Typhimurium DT 204B,-3.435973,55.378051
4674,4674,,salmonellosis,0,0,uk,England + Wales,,2000,,1361,1361,,0,0,,,vegetable - lettuce,"Outbreak in England and Wales, in the context of a multi-country outbreak - imported iceberg lettuce implicated.",,,Typhimurium DT 204B,-1.2966629,53.3414328
4675,4675,,salmonellosis,0,0,uk,Scotland,,2000,,,,,,,,,vegetable - lettuce,"Outbreak (396 cases) in Germany, Iceland, the Netherlands, England, Wales, and Scotland.",,,Typhimurium DT 204B,-4.2026458,56.4906712
4676,4676,16330,salmonellosis,0,0,germany,Thuringia,,2001,,25,,,,,,,meat - sausage,,,,Goldcoast,10.845346,51.0109892
4677,4677,16331,salmonellosis,0,0,germany,,"Denmark, Netherlands, Sweden",2001,,409,409,,,,,,chocolate,"Outbreak due to contaminated German chocolate affected several European countries. 373 cases were reported in Germany itself. From other notes: 2 in the Netherlands, 18 in Sweden (Denmark didnt have an accompanying note).",,,Oranienburg,10.451526,51.165691
4678,4678,,salmonellosis,0,0,germany,,,2001,,373,373,,,,,,chocolate,"""",,,Oranienburg,10.451526,51.165691
4679,4679,,salmonellosis,0,0,germany,,Denmark,2001,,16,16,,,,,,chocolate,"""",,,Oranienburg,10.451526,51.165691
4680,4680,,salmonellosis,0,0,germany,,Netherlands,2001,,2,2,,,,,,chocolate,"""",,,Oranienburg,10.451526,51.165691
4681,4681,,salmonellosis,0,0,germany,,Sweden,2001,,18,18,,,,,,chocolate,"""",,,Oranienburg,10.451526,51.165691
4682,4682,16332,salmonellosis,0,0,germany,multiple locations,,2001,,154,,,,,,,,"Outbreak in Berlin, Brandenburg, Baden-Wurttemberg, and Sachsen.",,,Muenchen,10.451526,51.165691
4683,4683,,salmonellosis,0,0,germany,Berlin,,2001,,,,,,,,,,"""",,,Muenchen,13.404954,52.5200066
4684,4684,,salmonellosis,0,0,germany,Brandenburg,,2001,,,,,,,,,,"""",,,Muenchen,13.2162494,52.1313922
4685,4685,,salmonellosis,0,0,germany,Baden-Wurttemberg,,2001,,,,,,,,,,"""",,,Muenchen,9.3501336,48.6616037
4686,4686,,salmonellosis,0,0,germany,Sachsen,,2001,,,,,,,,,,"""",,,Muenchen,13.2017384,51.1045407
4687,4687,16333,salmonellosis,0,0,germany,multiple locations (?),,2002 - 2003,,30,30,,,,,,aniseed,Outbreak caused by contaminated aniseed used in the preparation of tea.,,,Agona,10.451526,51.165691
4688,4688,16334,salmonellosis,0,0,germany,,Canada (multiple provinces),2002,,114,114,,,,,,chocolate,Outbreaks affecting several Canadian provinces was related to German chocolate.,,,Oranienburg,10.451526,51.165691
4689,4689,16336,salmonellosis,0,0,germany,Bavaria,,2004,,32,32,,7,7,,elderly,,Outbreak among clinics and residencies for the elderly.,,,,11.4978895,48.7904472
4690,4690,16337,salmonellosis,0,0,germany,multiple locations (?),,2004,,115,115,,,,,,meat - pork,Outbreak associated with consumption of raw minced pork.,,,Give,10.451526,51.165691
4691,4691,16339,salmonellosis,0,0,germany,Hesse,,2004*,,44,44,,,,,,,Outbreak may have been caused by contaminated tortellini and a red pesto sauce.,reception,,Madeila,9.1624376,50.6520515
4692,4692,16343,salmonellosis,0,0,germany,multiple locations (?),,2005,,525,,,1,,,,meat - pork,,,,Bovismorbificans,10.451526,51.165691
4693,4693,16345,salmonellosis,0,0,germany,Hamburg,,2006,,111,111,,,,,,baked goods,Outbreak ascribed to contaminated cakes.,nursing care facility,,Enteritidis PT 21C,9.9936819,53.5510846
4694,4694,16346,salmonellosis,0,0,germany,Berlin,,2006,,46,46,,,,,,baked goods,Outbreak ascribed to contaminated pastry.,sporting event,,,13.404954,52.5200066
4695,4695,16347,salmonellosis,0,0,germany,Wolfsburg,,2007,,28,,,,,,,,,hospital,,Enteritidis LT 8 / 7,10.7865461,52.4226503
4696,4696,16348,salmonellosis,0,0,germany,,,2007,,39,39,,,,,,meat - salami,Outbreak associated with contaminated salami sticks.,,,Panama,10.451526,51.165691
4697,4697,16349,salmonellosis,0,0,germany,Fulda,,2007*,,,,,,,,,,,clinic,,,9.6808449,50.5558095
4698,4698,16350,salmonellosis,0,0,germany,Hesse,,2007,,256,,,2,,,,,,hospital and nursing home,,,9.1624376,50.6520515
4699,4699,16352,salmonellosis,0,0,germany,,,2008,,18,18,,,,,children,reptile,Outbreak among children below age 3 years associated with indirect contact with reptiles.,,,Tennessee,10.451526,51.165691
4700,4700,16353,salmonellosis,0,0,germany,,,2010,,15,25,,,,,,food supplement,Outbreak associated with a herbal food supplement.,,,Montevideo,10.451526,51.165691
4701,4701,16354,salmonellosis,0,0,germany,Bavaria,,2010,,52,,,,,,,mayonnaise,,wedding,,Enteritidis PT 4 / 6,11.4978895,48.7904472
4702,4702,16359,salmonellosis,0,0,germany,Rhineland-Palatinate,,2012*,,14,24,,,,,,salad,Outbreak associated with vegetable pasta salad.,barbecue,,Enteritidis PT 8 / 7,7.3089527,50.118346
4703,4703,16360,salmonellosis,0,0,germany,Saxony-Anhal,,2013,,61,61,,,,,,meat - pork,Outbreak associated with contaminated minced pork.,,,Enteritidis DT 193,11.6922734,51.9502649
4704,4704,16361,salmonellosis,0,0,germany,Central Region,,2013,,,,,,,,,meat - pork,,,,Infantis,12.0128296,51.0647467
4705,4705,16362,salmonellosis,0,0,germany,Saxony,,2013,,203,,,,,,,meat - pork,,,,Muenchen,13.2017384,51.1045407
4706,4706,16363,salmonellosis,0,0,germany,,"Austria, France, Luxembourg, UK",2014,,433,,,,,,,eggs,"Outbreak in Germany (14 cases), the United Kingdom (287 cases), France (45 cases), Luxembourg (1 case), and Austria (86 cases) associated with contaminated eggs imported from Germany.",,,Enteritidis PT 14B,10.451526,51.165691
4707,4707,,salmonellosis,0,0,germany,,,2014,,14,,,,,,,eggs,"""",,,Enteritidis PT 14B,10.451526,51.165691
4708,4708,,salmonellosis,0,0,germany,,Austria,2014,,86,,,,,,,eggs,"""",,,Enteritidis PT 14B,10.451526,51.165691
4709,4709,,salmonellosis,0,0,germany,,France,2014,,45,,,,,,,eggs,"""",,,Enteritidis PT 14B,10.451526,51.165691
4710,4710,,salmonellosis,0,0,germany,,Luxembourg,2014,,1,,,,,,,eggs,"""",,,Enteritidis PT 14B,10.451526,51.165691
4711,4711,,salmonellosis,0,0,germany,,UK,2014,,287,,,,,,,eggs,"""",,,Enteritidis PT 14B,10.451526,51.165691
4712,4712,16364,salmonellosis,0,0,germany,multiple locations,,2014,,247,,,,,,,meat - pork,"Outbreak involved Brandenburg, Saxony, Saxony-Anhalt, and Thuringia.",,,Muenchen,10.451526,51.165691
4713,4713,,salmonellosis,0,0,germany,Brandenburg,,2014,,,,,,,,,meat - pork,"""",,,Muenchen,13.2162494,52.1313922
4714,4714,,salmonellosis,0,0,germany,Saxony,,2014,,,,,,,,,meat - pork,"""",,,Muenchen,13.2017384,51.1045407
4715,4715,,salmonellosis,0,0,germany,Saxony-Anhal,,2014,,,,,,,,,meat - pork,"""",,,Muenchen,11.6922734,51.9502649
4716,4716,,salmonellosis,0,0,germany,Thuringia,,2014,,,,,,,,,meat - pork,"""",,,Muenchen,10.845346,51.0109892
4717,4717,16365,salmonellosis,0,0,germany,,Switzerland,2014,,,y,,,,,travelers,sprouts,Outbreak among Swiss subjects who had eaten contaminated sprouts in Germany.,,,Bovismorbificans,10.451526,51.165691
4718,4718,16368,salmonellosis,0,0,ghana,,,1996*,,21,,,,,,,,,neonatal care,,,-1.023194,7.946527
4719,4719,16369,salmonellosis,0,0,ghana,Fanteakwa,,2015,,68,68,,,,,students,multiple,Outbreak related to ingestion of contaminated water and stew.,high school,,multiple,-0.3371889,6.4502326
4720,4720,16370,salmonellosis,0,0,greece ??,,??,1991,,415,415,,,,,,,Outbreak associated with food items served on commercial airline flights.,airplane,,,21.824312,39.074208
4721,4721,16371,salmonellosis,0,0,greece,,,1998,,,,,,,,,,,,,Blockley,21.824312,39.074208
4722,4722,16372,salmonellosis,0,0,greece,Nafplion,,1998,,60,60,,,,,,mayonnaise,Outbreak at a restaurant-opening ceremony.,ceremony,,Enteritidis,22.8015531,37.5673173
4723,4723,16373,salmonellosis,0,0,greece,Crete and Karpathos,"Finland, Norway, Sweden",2001,,303,303,,,,,tourists,poultry,"Outbreak (303 cases) of Salmonella enterica serovar Enteritidis anaerogenic PT 14B infection reported among Norwegian (89), Finnish (63), and Swedish tourists returning from Crete and Karpathos. The probable source was contaminated poultry.",,,Enteritidis PT 14B,27.2123511,35.5065632
4724,4724,,salmonellosis,0,0,greece,,Finland,2001,,63,63,,,,,tourists,poultry,"""",,,Enteritidis PT 14B,21.824312,39.074208
